id,value
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cephalanthera,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cephalanthera.cucullata,"['Cephalanthera cucullata is very local, extremely rare and is restricted to very fragile and rare places. The habitats of the species are under serious threat from grazing, drainage, climatic change and deforestation (Cretaplant 2007, Delforge 1995).', 'Neottianthe cucullata is declining and the population is undergoing extreme fluctuations due to numerous anthropogenic threats especially woodland management, causing an increase in the amount of light reaching the forest floor, the use of heavy machinery in forestry operation, and weather conditions. Furthermore, this orchid is affected by urbanisation, trampling and tourism development (Delforge 1995, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cephalanthera.damasonium,"['Although   the species is still plentiful in suitable habitats, many populations have been lost due to inappropriate woodland clearance, forest fires, grazing, deforestation for building and construction work purposes as well as plant collection (Lang 2004, Delforge 1995).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cephalanthera.epipactoides,"['Cephalanthera epipactoides is especially threatened by forest fires, grazing, deforestation for building and construction work purposes, insecticides which cause reductions of pollinators as well as plant collection (Phitos et al. 1995).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cephalanthera.longifolia,"['Cephalanthera longifolia is threatened due to changes in woodland management; the neglect of woods leading to the disappearance of glades, the thickening of tree cover and the development of coarse woody habitat. Many populations have been lost through inappropriate woodland management which can cause the plants to dry up as a result of too much light, forest fires, deforestation for building and construction work purposes as well as plant collection (Lang 2004, Harrap and Harrap 2009, Delforge 1995).', 'The main threats are urbanisation, Eucalyptus plantations, and deforestation (ICN 2006).', 'The main threat to the subspecies is change in land use. This can be an intensification of agriculture, fertilising, abandonment of grazing activities which leads to succession, change in forest management, mowing and transformation into gardens. Much of its habitat has disappeared.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Cephalanthera.rubra,"['Fishing pressure may pose some threat to this species, however the species is not commonly captured due to its apparent natural rarity.', 'There are currently no major threats to the species.', 'Cephalanthera rubra #is especially threatened due to habitat loss and lack of woodland management, neglect leading to problems of excessive shading or too much light, and poor seed-set caused presumably by a lack of suitable pollinating insects, but also perhaps due to the purported intrinsic partial fertility of the species. Further threats are posed by forest fires, deforestation for building and construction work purposes as well as plant collection (Newman et al. 2007, Lang 2004, Harrap  and Harrap 2009, Delforge 1995, Vakhrameeva et al. 2008).', 'No threats are reported to this species, which can live in conifer plantations.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Chamorchis,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Chamorchis.alpina,"['No specific threats have been identified for this species.', 'This species is significantly threatened by the loss of its breeding habitat though afforestation of moorland (Van Gils and Wiersma 1996, Lavers and Haines-Young 1997). It may also suffer from nest predation by introduced mammals (e.g. European hedgehog Erinaceus europeaus) on some islands (Jackson 2001). In the winter this species is restricted to a small number of estuaries, so it is vulnerable to any changes in this habitat for example through land reclamation (drainage) (Van Gils and Wiersma 1996), and the invasion of alien plant species (such as the grass Spartina anglica which has spread on British mudflats, resulting in the reduction in size of feeding areas available) (Van Gils and Wiersma 1996). The species is also threatened by disturbance on intertidal mudflats from construction work (UK) (Burton et al. 2002a) and foot-traffic on footpaths (Burton et al. 2002b). Important migratory stop-over habitats on the Baltic Sea coastline adjacent to the Kaliningrad region of Russia are threatened by petroleum pollution, wetland drainage for irrigation, peat-extraction, reedbed mowing and burning, and abandonment and changing land management practices leading to scrub and reed overgrowth (Grishanov 2006). The species is also susceptible to avian influenza (strain H5N1 in particular) and is therefore threatened by outbreaks of the virus (Melville and Shortridge 2006).', 'Local threats to this species include overgrazing, abandonment, drainage and afforestation (Zimmermann 1998, Muth and Engelschall 2003). It is also negatively affected by ski slopes (Illich and Haslett 1994). Keßler et al. (2012) report negative associations of Miramella alpina with artificial fertilization, ski slopes and artificial snow.', ""Formerly this species was collected in Britain and Ireland during the 19th Century 'fern craze', which reduced subpopulations substantially and from which they have not recovered in the United Kingdom. The number of plants in some places is now so few and their genetic basis so limited that it is doubtful that viable breeding subpopulations are able to form. Elsewhere there are currently no major threats to the species."", 'The threats to this species are unknown.', 'The populations and the biotopes of Chamorchis alpina are locally under numerous anthropogenic threats especially from tourism and the establishment of ski lifts, new ski paths and # recreational activities and mountain sports. Plant collection poses a further threat. (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008). &#', 'There are currently no major threats to this species.', 'The population of this species is stable but there are a few threats. Collection for ornamental use causes local declines. Intense grazing and trampling by tourists leads to habitat degradation. A potential future threat is posed by climate change.', 'A typical species depending on pastured woodland, open beech forest almost in montane areas. Long decking and late timber hauling are a major threat as the larvae have a long development phase (two or three years). Another major threat is the stacking of extracted timber on the edge of forest as this attracts beetles lying eggs. As the larval cycle is two or three years, a significant part of the population can be removed and destroyed by the subsequent removal of this timber. Stored trunks at the forest border are very attractive forRosaliabut eggs do not have any chances of survival (Duelli and Wermelinger 2005). In France the major threat is the cleaning of the logged stands and the deadwood removal.  Habitat loss and fragmentation is occurring in some parts of the range as a result of forest management (O. Merkl, pers. comm. 2009).\nLocally the collection of specimens might pose a threat (Spain, France and Italy).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Corallorhiza,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Corallorhiza.trifida,"['The populations of the species and their habitats are locally declining on many sites due to numerous threats especially changes in agriculture practices, climate change, overgrowth with trees and bushes and wood-cutting. Further threats are drainage, trampling, forest fires, and plant collection. (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Epipogium,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Epipogium.aphyllum,"['Epipogium aphyllum is threatened by drainage, felling of forests, fires, disturbance of soil cover, digging, removal and slug damage. In addition it is harmed by urbanisation, tourism and plant collection. (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009,  #Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Gennaria,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Gennaria.diphylla,"['The populations and biotopes of this species are declining on many sites due to numerous anthropogenic threats especially the progressive property development along the coast, construction projects, new infrastructure, digging and consumption by animals and inappropriate woodland management. Further threats are tourism and coastal activities. (Bournérias and Prat #2005, Delforge 1995, GIROS 2009, Pignatti 1982, Rossi 2002).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Goodyera,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Goodyera.macrophylla,"['The main threats to this species are trampling, collapse of terrain, landslides and invasion by a species. It could also be effected by tourism and plant collection. (Commission of the European Communities 2009, Delforge 1995, Press and Short 1994).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Goodyera.repens,"['Habitat destruction, anthropogenic disturbance, hydrological alterations and changes in water and substrate quality seem to be the most significant threats to Baldellia repens.', 'No major threats are known.', 'Local declines are caused by forest clearance, drought, woodland management and especially an increase in the amount of light reaching the forest floor (this species needs shade). In addition, human intrusion due to urbanisation, infrastructure expansion, tourism and plant collection all contribute to a continuing decline (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).', 'The main threats to A. repens are uncontrolled exploitation of river floodplain habitats, including river channelisation, drainage of oxbows and agricultural improvement of pasture.In the UK, summer flooding causes loss of plants but is beneficial because it opens the sward created associated bare ground thus providing germination sites. However, too many of these events may deplete the seedbank. Grazing is essential to maintain a low sward with trampled areas and provide plenty of light. The invasive alien Crassula helmsii is a potential threat.', 'The biggest threat in Europe to T. repens (and all wild species of Trifolium) is overgrazing, generally during the seed production months in the summer (Lamont et al. 2001). An assessment by Moser et al. (2002) found the species to be Vulnerable (BGCI 2009). However, the fact that the species is extremely common and found in many different habitats throughout Europe means it is not currently threatened at the species level. However, recent studies have shown wild forms of the species is prone to introgression and genetic pollution from cultivated forms (Hargreaves et al. 2010).', 'There are no known past, ongoing or future threats to this species.', 'The habitat is submitted to the increase of trekking that includes more pedestrian passage on the pozzine and a higher risk of fires. Therefore, there are more guards from the natural parks around the different lakes.In the future, due to the decrease of stockbreeding, this species will be affected by the competition of the woody plants.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Habenaria,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Habenaria.tridactylites,"['There is no information on direct threats to this species but its habitat, Laurisilva forests, has declined in the past (Grupo Orquideófilo Canarias 2002).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Hammarbya,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Hammarbya.paludosa,"['Hammarbya paludosa is declining due to eutrophication, drainage and drought. Inappropriate grazing such as either a lack of grazing to maintain the open sward or overgrazing may cause suitable habitat to vanish. Furthermore, the plant is affected by urbanisation, extension of infrastructure, tourism and plant collection. (Bournérias and Prat #2005, Delforge 1995, GIROS 2009, Harrap  and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Limodorum,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Limodorum.abortivum,"['Limodorum abortivum is affected by land uses changes, intensification of agriculture, extensive use of fertilisers and inappropriate forest management. Additional threats are urbanisation, tourism and plant collection by garden lovers (Bournérias and Prat #2005, Delforge 1995, GIROS 2009, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Limodorum.trabutianum,"['Limodorum trabutianum is threatened by land uses changes, intensification of agriculture and use of fertilisers, and inappropriate forest management. Furthermore, urbanisation, tourism, in particular winter sport in the mountains, are affecting this orchid. (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Pignatti 1982, Rossi 2002).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Liparis,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Liparis.liparis,"['The near-shore habitat of Liparis liparis has been impacted by pollution discharges, such as sewage and industrial waste, over much of the last century or more. However, these impacts are thought to be localised and not impacting the species across the full extent of its range. It could be threatened by eutrophication (HELCOM Fact Sheet 2013).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Liparis.montagui,"['Eutrophication in the area may impact the population of this species as its needs clean water and sediments for spawning, egg deposition and larval habitats (HELCOM Red List Assessment&#160;2013). However, no species-specific threats have been identified for this species.', 'The species is commonly landed in fisheries (though not often targeted) and its small body size suggests that it may be less affected by fisheries than larger-bodied skate species (Dulvy et al. 2000). It is often landed and confused with Blonde Skate (R. brachyura), and some of the data for these two species are confounded, which could hamper accurate assessments of these species (ICES 2012). The exploitation status is still unknown.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Liparis.loeselii,"['The main threats are natural  succession due to decreasing grazing activities and subsequent invasion of reeds and tall  herbs that lead to increased competition. Changes to the hydrological regime such as the construction of new channels or drainage systems are furthermore destroying the habitat. So is the use of fertilizers in agriculture that can lead to eutrophication of the water bodies. The species can withstand extensive peat  mining but an intensified use of its habitat leads to its disappearance.', 'The main threats to the species are recreational activities at the beach. Infrastructure development on the dunes is a habitat threat.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Malaxis,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Malaxis.monophyllos,"['Malaxis monophyllos is locally declining on many sites due to land use changes, cattle pasture, intensification of agriculture, extensive use of fertilisers which increases the spread of competitive plants, and inappropriate forest management. Further threats are posed by urbanisation, tourism, in particular winter sport activities in the mountains, and plant collection by garden lovers (Delforge 1995, GIROS 2009, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottia,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottia.cordata,"['This tree species may be threatened in some areas from collection in the wild for medicinal purposes. Browsing by deer causes bark damage. Exploitation of beech over the last two centuries is considered to be the main cause of decline in the occurrence of lime in woodlands (Radoglou et al. 2008). The species is sensitive to climatic conditions and is not tolerant of frost or drought. The distribution has declined over the last 2000 years due to farming expansion and in northern Europe it has declined due to low seed fertility. Inbreeding caused by the extensive fragmentation and destruction of biotopes is expected to have an impact on both T. cordata and T. platyphyllos (Jensen 2003).', 'Neottia cordata is declining locally due to agricultural use of lowlands, deforestation, habitat loss due to urbanisation, tourism and related infrastructure development. Consumption by animals and trampling are further threats. (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottia.nidus-avis,"['Neottia nidus-avis is declining locally due to the conversion of deciduous woodland into conifer plantations, the use of heavy machinery in forestry operation, and activities that increase the amount of light reaching the forest floor. In addition, this orchid is affected by urbanisation, tourism, and related infrastructure expansion, as well as plant collection. (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottia.ovata,"['There are no known threats for this species.', 'There are no known past, ongoing or future threats to this species for the major part of its range. However, in Hungary for example, the species is classed as Near Threatened on the national red list as it is impacted by the disappearance of pioneer wet stands, drainage, and intensive agricultural systems (Király 2007).', 'Neottia ovata is declining locally due to extreme temperatures, agricultural use of lowland and deforestation. Urbanisation, trampling and tourism are affecting this species (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottianthe,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Neottianthe.cucullata,"['Cephalanthera cucullata is very local, extremely rare and is restricted to very fragile and rare places. The habitats of the species are under serious threat from grazing, drainage, climatic change and deforestation (Cretaplant 2007, Delforge 1995).', 'Neottianthe cucullata is declining and the population is undergoing extreme fluctuations due to numerous anthropogenic threats especially woodland management, causing an increase in the amount of light reaching the forest floor, the use of heavy machinery in forestry operation, and weather conditions. Furthermore, this orchid is affected by urbanisation, trampling and tourism development (Delforge 1995, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Pseudorchis,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Pseudorchis.albida,"['There have been great changes in the water regime of the Neretva River and its tributaries, and in particular the disturbance of the natural balance as the consequence of the construction of the hydro-electric power plant Capljina, and in some regions large marshes have been replaced by artificial lakes. In other parts of Croatia springs have been drying out, and may impact the species.', 'Pseudorchis albida is locally declining due to habitat destruction from forestry, urbanisation, tourism, and associated infrastructure development, agricultural improvement and overgrazing (Bournérias  and Prat 2005, Delforge 1995, GIROS 2009, Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Spiranthes,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Spiranthes.romanzoffiana,"['Spiranthes romanzoffiana is especially threatened by extensive grazing (sheep, cattle and rabbits often graze off the flower spikes) and slugs can be a problem. However, the lack of grazing also poses problems. Climate change is suspected to influence the species and to be responsible for the extinction of southern populations and newly found records in the north. In addition the plant can be affected by changes in management, such as drainage or use of fertilisers. (Delforge 1995, Environment   Heritage Service and National Parks & Wildlife Service 2005, Harrap and Harrap 2009, Lang 2004). &#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#&#']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Spiranthes.sinensis,"['Spiranthes sinensis is affected by numerous anthropogenic threats including drainage, ploughing, urbanisation, weather conditions and plant collection (Delforge 1995, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Spiranthes.spiralis,"['There are no known past, ongoing or future threats to this species.', 'Spiranthes spiralis is under numerous threats including competition from taller and more vigorous herbs and grasses which is often caused by grassland improvement with fertilisers; ploughing of pastures, overgrazing (by sheep and especially by rabbits), mowing of pastures in late summer and shading. The species is also impacted by urbanisation, tourism and plant collection (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Steveniella,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ORCHIDALES.ORCHIDACEAE.Steveniella.satyrioides,"['Steveniella satyrioides is threatened by soil improvement by fertilisers, ploughing of marshes, deforestation, urbanisation, and tourism (Delforge 1995, Vakhrameeva et al. 2008).']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Alisma,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Alisma.gramineum,"['The habitats in which this species occurs are sensitive to hyper-eutrophication, as they are often naturally eutrophic. Many populations are somewhat isolated and therefore vulnerable to drainage or habitat degradation.', 'This species is under strong anthropic pressure due to the construction of greenhouses, roads, tourism related infrastructures and urban expansion (Blanca et al. 2000).', 'It is not known whether there are any threats to the species apart from hybridisation potentially.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Alisma.lanceolatum,"['The species is mostly threatened by overgrowing of meadows following the cessation of grazing or hay cutting and by forest management activities. Chemical disturbances (including environmental toxins, pesticides, oil and atmospheric pollution, eutrophication) also affect the species (Rassi et al. 2001).', 'There are no known past, ongoing or future threats to this species, although local declines could indicate a future cause for concern.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Alisma.plantago-aquatica,"['There are no known past, ongoing, or future threats to the survival of this species.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Alisma.wahlenbergii,"['A potential threat to the species is eutrophication as the species needs nutrient rich but clear water. The sources of the water pollution are various and can include sewage from urban areas. Further threats in Russia are industrial constructions such as dykes and hydraulic soil deposition as well as recreational activities.In Finland, the species is furthermore threatened by overgrowing of coastal meadows and open coastal habitats (due to cessation of grazing and due to increase of reed beds), and construction of waterways (embankments, digging ways for boats etc.) (Rassi et al. 2010). Those threats and eutrophication caused the disappearance of the populations on the Finnish side of the Finnish Gulf.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Baldellia,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Baldellia.alpestris,"['This species is vulnerable to fish introduction and breeding habitat destruction (drainage of wetlands and aquatic pollution) throughout its range. Following fish introductions, most populations rapidly become extinct (particularly alternative paedomorphic populations); some taxa (if taxonomy justified) have disappeared following fish introductions (e.g., M.a. lacustris : M. Denoël pers. comm.). In some areas there is over collection of the species for use in education and science (this has led to the extinction of the species from some Ukrainian localities). It is also collected in small numbers for the commercial pet trade (especially M.a. inexpectatus of Calabria). Populations in the Pelopenese and southeastern continental Greece are facing severe habitat loss. At least one of the introduced populations in the UK harbours chytridiomycosis, threatening native amphibian populations in the area.', 'In Europe, drastic declines noted since 1950s in northern Fennoscandia, especially Finland, which were believed to be possibly due to overgrazing of lichen by reindeer (Rangifer tarandus) (Donald and de Juana 2014).', 'In the northern part of its range, S. alpestris does not face any threats. In the southern part of its range, the species is threatened at lower altitudes. The pollution and destruction of peat bogs, peaty swamps and moorlands due to livestock excrements with eutrophication and trampling is a strong threat in the mountains of Central Europe. Tourism development may destroy some localities in the Alpine region. In addition, the natural succession of peaty habitats to dry lands may lead to the extinction of the species. Therefore, the abandonment of artisanal small scale peat extraction activities lead to peat bog closure in favour of ""dry"" heath, grasslands and forests. Climate change can reinforce this process.', 'This species is widespread through northern Italy, and although some populations may be threatened through exploitation of the springs by nearby villages, it is unlikely to lead to extinction in the near future.   The major threats to this species lie in exploitation of the water sources, either through extraction of groundwater feeding the spring, or capping (off-take) of water from the springs.# There are a variety of purposes in the region, use for agriculture and use for domestic supplies.# A secondary threat lies in pollution of the groundwater from nitrates as the result of agricultural run-off percolating into the groundwater.', 'There are several threats such as hydrological changes, pollution, and eutrophication which affect the populations. Especially the lowland populations suffer from those threats as they are mainly surviving in very isolated, polluted and transformed ponds (Kozlowski et al. 2009, G. Kozlowski pers. comm. 2010).', 'The area in which this species grows is already degraded and overgrazing might pose a threat. As this species mainly grows at high altitudes, climate change may impact it in the future.', 'The main threats to this species are the destruction of habitats (walls), disturbance of screes and changes in microclimate. However, it is unlikely to affect the species on its whole range.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Baldellia.ranunculoides,"['Habitat destruction, anthropogenic disturbance, hydrological alterations and changes in water and substrate quality seem to be the most significant threats to B. ranunculoides.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Baldellia.repens,"['Habitat destruction, anthropogenic disturbance, hydrological alterations and changes in water and substrate quality seem to be the most significant threats to Baldellia repens.', 'No major threats are known.', 'Local declines are caused by forest clearance, drought, woodland management and especially an increase in the amount of light reaching the forest floor (this species needs shade). In addition, human intrusion due to urbanisation, infrastructure expansion, tourism and plant collection all contribute to a continuing decline (Bournérias and Prat 2005, Delforge 1995, GIROS 2009, Harrap and Harrap 2009, Lang 2004, Pignatti 1982, Rossi 2002, Vakhrameeva et al. 2008).', 'The main threats to A. repens are uncontrolled exploitation of river floodplain habitats, including river channelisation, drainage of oxbows and agricultural improvement of pasture.In the UK, summer flooding causes loss of plants but is beneficial because it opens the sward created associated bare ground thus providing germination sites. However, too many of these events may deplete the seedbank. Grazing is essential to maintain a low sward with trampled areas and provide plenty of light. The invasive alien Crassula helmsii is a potential threat.', 'The biggest threat in Europe to T. repens (and all wild species of Trifolium) is overgrazing, generally during the seed production months in the summer (Lamont et al. 2001). An assessment by Moser et al. (2002) found the species to be Vulnerable (BGCI 2009). However, the fact that the species is extremely common and found in many different habitats throughout Europe means it is not currently threatened at the species level. However, recent studies have shown wild forms of the species is prone to introgression and genetic pollution from cultivated forms (Hargreaves et al. 2010).', 'There are no known past, ongoing or future threats to this species.', 'The habitat is submitted to the increase of trekking that includes more pedestrian passage on the pozzine and a higher risk of fires. Therefore, there are more guards from the natural parks around the different lakes.In the future, due to the decrease of stockbreeding, this species will be affected by the competition of the woody plants.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Caldesia,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Caldesia.parnassifolia,['The main threats to the species are drainage and other changes of the water regime as well as water pollution due to the use of pesticides for example.']
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Damasonium,
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Damasonium.alisma,"['D. alisma is declining over its entire distribution area due to loss of habitat, stabilisation of water levels, pollution and possibly through competition from alien plants.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Damasonium.bourgaei,"['Destruction of its limestone habitat is the main threat to this species. The species may also be threatened by collection, recreational activities and tourism. Based on tourism, recreational activities and collection there are probably less than ten locations.', 'Damasonium bourgaei is declining over its entire distribution area due to habitat destruction and degradation as well as pollution.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Damasonium.polyspermum,"['This species is declining over its entire range due to habitat destruction and degradation, pollution and competition from invasive alien plants. The threats include drainage of seasonally inundated agriculture, overgrazing, urbanization, and agrochemical pollution.']"
PLANTAE.TRACHEOPHYTA.LILIOPSIDA.ALISMATALES.ALISMATACEAE.Luronium,
